SALARY,<,73722789
EMPLOYEE,>,Abrianna
EMPLOYEE,=,Cailyn
EMPLOYEE,>,Alayja
ID,=,76132285
ID,=,4227925
EMPLOYEE,<,Cael
ID,=,5226586
SALARY,=,42928070
EMPLOYEE,=,Cala
SALARY,<,91335713
EMPLOYEE,=,Barack
EMPLOYEE,=,Adrina
ID,>,81991579
SALARY,>,64260916
SALARY,=,69111393
EMPLOYEE,>,Bae
SALARY,<,72729904
SALARY,=,44666327
SALARY,>,57971692
ID,=,19783118
ID,>,63005220
EMPLOYEE,>,Bairn
ID,<,48478430
SALARY,<,87623562
SALARY,>,59642659
ID,>,66068937
SALARY,>,11734401
EMPLOYEE,=,Achilles
ID,<,49673638
SALARY,>,83980506
EMPLOYEE,>,Balint
ID,=,13338546
EMPLOYEE,<,Badu
ID,>,49113924
EMPLOYEE,>,Agoyoanye
SALARY,<,31328425
ID,>,53516611
ID,=,46775161
ID,>,11420666
SALARY,=,71964449
EMPLOYEE,<,Ailani
SALARY,<,32611947
ID,>,51714902
SALARY,=,45556983
EMPLOYEE,>,Abiel
EMPLOYEE,=,Baki
SALARY,<,40758406
ID,=,35594002
SALARY,=,85732051
ID,=,70050836
SALARY,=,98212871
SALARY,>,79296954
ID,>,5112846
SALARY,>,84460891
EMPLOYEE,<,Bandele
EMPLOYEE,=,Alastair
SALARY,<,28519581
EMPLOYEE,>,Caden
ID,=,32144790
EMPLOYEE,<,Abrielle
EMPLOYEE,<,Adymn
SALARY,<,43544976
ID,>,65886596
ID,>,13022572
ID,>,5185919
ID,>,49842068
EMPLOYEE,<,Adrina
EMPLOYEE,<,Cala
EMPLOYEE,>,Baker
ID,<,71480274
ID,>,8412377
SALARY,>,24853948
ID,>,57997452
SALARY,=,78348789
ID,<,81287222
ID,>,57473987
SALARY,<,41709000
EMPLOYEE,<,Calhoun
SALARY,<,56517662
ID,<,6272477
SALARY,=,45264093
SALARY,<,22394919
EMPLOYEE,>,Cali
SALARY,<,9282575
EMPLOYEE,<,Caleb
EMPLOYEE,=,Callie
SALARY,=,88811452
ID,<,88448564
ID,=,24900007
ID,=,10937990
SALARY,=,73311288
SALARY,<,69793762
ID,<,84608946
ID,>,34190767
EMPLOYEE,=,Caitlyn
SALARY,>,85881122
ID,=,49377581
EMPLOYEE,=,Bardolph
EMPLOYEE,=,Cal
ID,=,36685620
SALARY,<,42787014
ID,>,5613620
EMPLOYEE,=,Cadenza
SALARY,=,22972681
SALARY,>,4318870
EMPLOYEE,<,Ady
ID,<,79383029
EMPLOYEE,>,Akikta
SALARY,=,49028858
SALARY,<,19155670
EMPLOYEE,=,Aisling
SALARY,=,39550047
SALARY,=,10838208
ID,<,88292627
EMPLOYEE,>,Adelie
ID,<,38622870
ID,>,96338656
SALARY,>,14641315
EMPLOYEE,=,Baldwin
EMPLOYEE,<,Baina
ID,>,86782481
SALARY,<,937099
EMPLOYEE,=,Caldwell
ID,=,23006699
ID,>,95562644
EMPLOYEE,<,Alayja
EMPLOYEE,>,Aero
EMPLOYEE,>,Akiva
EMPLOYEE,=,Baqir
SALARY,=,34377037
SALARY,<,9515278
ID,<,48703865
SALARY,<,32535072
SALARY,<,65202246
ID,<,38083679
SALARY,<,97031170
ID,=,99275722
EMPLOYEE,=,Callan
ID,=,689432
ID,<,6242572
SALARY,>,96531941
EMPLOYEE,>,Baka
ID,<,69403787
ID,=,85248240
ID,>,55358224
ID,=,40322181
ID,>,30608109
SALARY,=,20598286
SALARY,>,16655092
SALARY,<,97740239
ID,<,77634020
SALARY,=,34981757
SALARY,>,77206042
EMPLOYEE,=,Bade
EMPLOYEE,>,Baki
ID,<,16573875
SALARY,=,76700624
SALARY,=,55730138
EMPLOYEE,>,Cagney
EMPLOYEE,>,Aderes
SALARY,<,23697340
SALARY,<,40487529
SALARY,<,54146887
EMPLOYEE,>,Baeddan
SALARY,=,11167654
EMPLOYEE,>,Baraz
SALARY,<,82062472
SALARY,<,71796384
ID,=,51941821
ID,<,63504494
ID,=,42591742
SALARY,=,44173013
ID,<,95439383
ID,>,68146990
ID,>,43756535
EMPLOYEE,=,Caelan
ID,>,66606092
EMPLOYEE,>,Cadelaria
ID,=,31721110
SALARY,<,99825606
ID,<,78964217
SALARY,<,19499209
SALARY,=,88919057
SALARY,>,80937977
EMPLOYEE,>,Baha
SALARY,=,60942870
ID,=,64919394
SALARY,=,57912481
EMPLOYEE,=,Ballard
SALARY,>,42219835
EMPLOYEE,>,Calgary
EMPLOYEE,>,Babette
EMPLOYEE,=,Baqer
ID,=,59045155
SALARY,<,76091262
SALARY,>,83384759
EMPLOYEE,<,Adelie
EMPLOYEE,<,Adriaan
ID,>,49250627
ID,>,42981863
EMPLOYEE,>,Caitlin
ID,>,82041572
ID,>,30675315
EMPLOYEE,=,Adagio
SALARY,=,8946185
SALARY,<,18837347
EMPLOYEE,<,Aero
ID,>,68401423
ID,=,35116059
EMPLOYEE,>,Akela
ID,=,74390159
ID,<,83468246
EMPLOYEE,>,Cairbre
ID,>,42291232
SALARY,>,93279463
ID,<,8287729
EMPLOYEE,<,Adalira
ID,>,36643075
SALARY,=,8958658
SALARY,=,83342043
ID,>,25795867
EMPLOYEE,<,Cable
SALARY,<,54345577
ID,=,31350586
SALARY,=,39086654
ID,>,35671217
SALARY,=,37961700
EMPLOYEE,>,Bagheera
SALARY,=,12512528
EMPLOYEE,>,Abrianna
ID,=,49570034
ID,<,56087437
ID,<,65470531
ID,>,85342278
EMPLOYEE,=,Cai
EMPLOYEE,<,Ailsa
ID,>,27545961
ID,=,27114950
SALARY,=,69467969
SALARY,<,70947933
SALARY,>,49244824
SALARY,>,29835654
ID,>,77653532
ID,=,36552326
SALARY,<,87515012
EMPLOYEE,>,Cadee
ID,<,58504878
SALARY,<,13795346
EMPLOYEE,>,Balthazar
SALARY,=,18753803
SALARY,>,6075292
SALARY,>,866065
EMPLOYEE,<,Aj
SALARY,<,95492453
ID,=,36207432
SALARY,=,68412487
EMPLOYEE,>,Calgary
ID,<,53338389
EMPLOYEE,>,Adelie
SALARY,<,71646962
ID,=,22310700
ID,>,2213661
EMPLOYEE,>,Aine
SALARY,<,81494111
SALARY,=,32573089
SALARY,>,49862004
EMPLOYEE,=,Barke
SALARY,=,97770148
ID,<,33499091
EMPLOYEE,>,Baki
ID,>,97918868
SALARY,<,49543783
EMPLOYEE,>,Cache
SALARY,>,38954989
ID,>,74890465
ID,<,2980750
SALARY,<,92334674
ID,<,41306339
EMPLOYEE,>,Caesar
ID,<,67155066
EMPLOYEE,<,Badu
SALARY,<,50379079
EMPLOYEE,=,Callia
ID,>,79203684
EMPLOYEE,<,Cable
EMPLOYEE,=,Calanthe
ID,=,12861837
ID,>,22167770
EMPLOYEE,=,Callahan
SALARY,=,63819398
ID,>,22092285
ID,>,50059782
ID,=,11125110
SALARY,<,21054324
EMPLOYEE,<,Ballard
SALARY,<,98905797
SALARY,=,89728161
ID,=,38817704
ID,<,32833916
SALARY,<,57704954
ID,=,7052113
SALARY,>,74551441
EMPLOYEE,<,Bai
ID,<,35788770
EMPLOYEE,=,Callie
SALARY,=,79526435
EMPLOYEE,<,Barak
EMPLOYEE,<,Caleb
ID,<,92886612
EMPLOYEE,<,Bandana
SALARY,>,55668920
SALARY,<,40242882
EMPLOYEE,=,Calgary
ID,<,58969355
SALARY,=,8019653
ID,>,32973002
SALARY,=,26440475
ID,>,63635269
SALARY,=,56696134
ID,>,53103266
EMPLOYEE,=,Adoniah
EMPLOYEE,>,Calico
EMPLOYEE,<,Aila
SALARY,>,436606
ID,=,13614017
SALARY,>,22715197
SALARY,>,33497430
SALARY,<,43321902
EMPLOYEE,>,Baback
ID,=,95544308
SALARY,>,18891688
SALARY,>,55461250
ID,=,88797062
ID,=,68628731
SALARY,<,80220030
EMPLOYEE,<,Caelan
ID,>,74907462
EMPLOYEE,>,Bardia
ID,>,15562024
ID,=,6340377
SALARY,=,22064993
EMPLOYEE,<,Aisling
ID,<,61769159
SALARY,>,37416738
ID,>,79317354
SALARY,>,32661059
SALARY,<,92009611
EMPLOYEE,>,Aderes
SALARY,<,32388258
SALARY,=,47367414
ID,=,98462577
ID,<,66202721
EMPLOYEE,>,Caliana
SALARY,>,6507644
EMPLOYEE,<,Calix
ID,=,75810718
ID,<,50781804
SALARY,=,78451371
EMPLOYEE,<,Baird
EMPLOYEE,>,Cadhla
EMPLOYEE,<,Bardia
SALARY,<,63085680
ID,>,19278055
EMPLOYEE,<,Cain
EMPLOYEE,=,Adrina
ID,>,88472469
EMPLOYEE,<,Adrianne
EMPLOYEE,=,Cagney
SALARY,<,61777930
ID,<,62794530
EMPLOYEE,>,Caley
SALARY,>,14689579
SALARY,<,40375215
ID,<,22490987
EMPLOYEE,>,Cage
EMPLOYEE,<,Cage
SALARY,<,97737446
ID,=,52959566
SALARY,>,84595555
SALARY,<,27963875
ID,=,71198103
EMPLOYEE,<,Cahya
SALARY,>,98838077
EMPLOYEE,=,Caia
EMPLOYEE,=,Adoniah
ID,>,51027152
EMPLOYEE,=,Cait
SALARY,>,41448394
SALARY,=,70603466
ID,=,52909497
EMPLOYEE,<,Caerwyn
ID,<,11737925
EMPLOYEE,=,Adelie
EMPLOYEE,<,Cage
SALARY,=,59746991
SALARY,>,17272121
SALARY,=,70887086
SALARY,>,21975109
ID,=,26412034
SALARY,=,18958355
SALARY,>,36976611
SALARY,>,60560950
ID,<,97683462
EMPLOYEE,=,Caitlin
EMPLOYEE,=,Barclay
EMPLOYEE,<,Calista
EMPLOYEE,=,Cain
SALARY,>,69422723
ID,=,76292974
ID,>,80964946
EMPLOYEE,>,Bae
SALARY,<,79388661
SALARY,<,91912108
ID,=,65140190
ID,<,53790237
SALARY,=,16967892
EMPLOYEE,<,Calista
SALARY,>,69658017
EMPLOYEE,>,Aikaterini
SALARY,<,25495664
ID,=,3202558
ID,=,14655708
ID,=,36807636
ID,=,57231943
ID,>,94655293
EMPLOYEE,=,Baldasarre
EMPLOYEE,<,Calais
SALARY,>,76415208
SALARY,>,59640962
SALARY,<,34249526
EMPLOYEE,<,Caledon
ID,=,30128329
SALARY,>,10176659
ID,>,24247935
SALARY,>,63447575
SALARY,<,81881432
EMPLOYEE,>,Bae
ID,<,86868622
ID,=,94687513
ID,=,51647643
SALARY,<,93019527
ID,=,26451640
EMPLOYEE,<,Calanthe
SALARY,>,28931067
EMPLOYEE,=,Baka
ID,>,35528304
ID,>,74541109
SALARY,<,68260602
ID,=,82905964
EMPLOYEE,<,Barclay
ID,>,66201816
ID,>,59507884
SALARY,<,27477262
ID,>,49220651
SALARY,>,83846679
EMPLOYEE,=,Cagney
EMPLOYEE,<,Cale
SALARY,<,43907841
ID,<,12822732
SALARY,>,69888791
EMPLOYEE,<,Bambi
SALARY,>,1291368
EMPLOYEE,=,Cait
SALARY,=,22239027
ID,<,94541026
ID,<,2326156
ID,>,52546692
ID,=,7772050
SALARY,=,83651972
SALARY,<,1514106
EMPLOYEE,=,Adler
SALARY,>,70713705
EMPLOYEE,<,Caesarea
EMPLOYEE,=,Alani
EMPLOYEE,<,Badr
ID,>,22116561
EMPLOYEE,=,Bardia
ID,>,1720773
SALARY,=,808590
EMPLOYEE,>,Caelan
ID,=,78788065
SALARY,=,30350800
EMPLOYEE,<,Aira
ID,=,42993030
ID,=,31663363
ID,=,68038601
EMPLOYEE,>,Banks
SALARY,<,96945276
SALARY,<,2579282
ID,>,87872756
EMPLOYEE,=,Akela
EMPLOYEE,<,Cairbre
ID,>,82115869
EMPLOYEE,=,Calantha
EMPLOYEE,>,Cable
EMPLOYEE,=,Bade
ID,>,82881657
EMPLOYEE,>,Barack
EMPLOYEE,<,Aila
SALARY,<,18065853
ID,=,10130200
EMPLOYEE,=,Aila
EMPLOYEE,>,Barclay
EMPLOYEE,>,Banagher
EMPLOYEE,>,Cable
SALARY,=,53208715
SALARY,=,44126863
ID,>,56587962
SALARY,=,83896164
SALARY,<,54869964
EMPLOYEE,=,Aeryn
ID,>,43325101
SALARY,>,21514963
ID,<,59829013
EMPLOYEE,>,Balthazar
SALARY,>,46928364
EMPLOYEE,<,Caliana
ID,=,53660349
EMPLOYEE,<,Calico
SALARY,<,97072409
EMPLOYEE,=,Baha
ID,=,13983108
ID,=,71929376
SALARY,<,75436996
EMPLOYEE,<,Bandit
EMPLOYEE,>,Callen
ID,=,13553382
SALARY,=,63819398
ID,>,15935156
EMPLOYEE,>,Bandana
ID,>,92164099
SALARY,<,36839051
SALARY,=,90958900
ID,<,20414012
SALARY,>,63256700
SALARY,=,29958557
EMPLOYEE,>,Calico
SALARY,=,35954752
ID,<,45672635
SALARY,<,69893430
SALARY,>,51328575
ID,<,31938642
EMPLOYEE,>,Barke
EMPLOYEE,=,Adrianne
SALARY,>,91209995
SALARY,>,50595003
EMPLOYEE,=,Abiel
SALARY,>,52678951
EMPLOYEE,=,Adalia
SALARY,<,35027674
EMPLOYEE,>,Cahya
EMPLOYEE,<,Aerilyn
ID,=,97210877
SALARY,=,92334674
ID,<,50881235
SALARY,<,2421734
ID,>,94505538
SALARY,<,93468922
SALARY,=,6462443
ID,>,78833568
ID,<,71510543
SALARY,>,67584956
ID,=,53122480
EMPLOYEE,<,Akela
ID,>,60687538
SALARY,=,61841833
EMPLOYEE,>,Cais
ID,>,86284489
SALARY,<,73254164
ID,>,4802244
SALARY,=,56948237
ID,=,85207847
SALARY,=,92595542
SALARY,=,80590226
ID,=,23911889
EMPLOYEE,>,Adagio
ID,<,32609129
SALARY,>,35864342
EMPLOYEE,<,Cadewyn
EMPLOYEE,=,Adina
ID,>,18131717
ID,>,4668658
EMPLOYEE,<,Ady
EMPLOYEE,>,Cadhla
EMPLOYEE,=,Adoniah
EMPLOYEE,=,Caley
ID,>,74005186
ID,=,5309229
SALARY,=,55529135
SALARY,<,49777544
SALARY,>,61953493
SALARY,>,70572295
SALARY,<,98502886
SALARY,>,84327138
SALARY,<,96774164
SALARY,>,13351105
SALARY,<,70278565
SALARY,<,95528217
EMPLOYEE,=,Bailey
ID,>,79522616
SALARY,>,97696087
ID,>,31659649
ID,>,77938730
ID,>,40279585
SALARY,>,85806680
SALARY,=,99207926
EMPLOYEE,=,Bandana
EMPLOYEE,>,Bansi
ID,=,72350315
EMPLOYEE,<,Calista
EMPLOYEE,<,Caleb
SALARY,>,40242882
SALARY,=,24759914
EMPLOYEE,=,Calais
EMPLOYEE,<,Aero
SALARY,<,95935964
ID,>,73277486
ID,>,63303939
ID,>,5980821
EMPLOYEE,<,Bade
ID,=,82530486
SALARY,<,95709161
ID,=,43525382
SALARY,=,63113336
SALARY,>,36372445
EMPLOYEE,>,Aeryn
ID,<,53787190
ID,<,139340
ID,<,67843660
EMPLOYEE,<,Adelyn
EMPLOYEE,>,Calla
ID,>,42155798
ID,>,75813563
SALARY,<,81754969
SALARY,>,50719040
EMPLOYEE,<,Cairo
EMPLOYEE,=,Ailill
ID,>,50432940
EMPLOYEE,<,Cael
ID,=,1561826
EMPLOYEE,<,Barke
ID,>,44542027
ID,=,54915734
ID,>,3598322
ID,>,16032408
EMPLOYEE,>,Barclay
EMPLOYEE,=,Agoyoanye
ID,>,17523524
ID,>,11591170
EMPLOYEE,=,Adalyn
SALARY,=,388916
SALARY,=,27793314
SALARY,=,80041458
SALARY,<,30725587
ID,<,37366154
ID,=,7205538
EMPLOYEE,>,Aislin
EMPLOYEE,<,Bandele
ID,=,4331629
EMPLOYEE,=,Adalia
ID,>,10084003
ID,<,98610132
ID,>,46103228
EMPLOYEE,<,Addy
EMPLOYEE,=,Akiva
SALARY,>,63127045
EMPLOYEE,<,Baby
EMPLOYEE,>,Baeddan
EMPLOYEE,<,Achilles
ID,<,34889267
SALARY,<,12184303
ID,=,81803092
SALARY,=,50600502
ID,=,14971950
ID,=,98649373
ID,=,93878834
SALARY,<,5983501
SALARY,>,51548502
SALARY,=,18318643
ID,<,75011087
SALARY,=,70606040
EMPLOYEE,<,Akikta
ID,>,22180799
EMPLOYEE,=,Balthazar
SALARY,=,66882972
EMPLOYEE,<,Aj
EMPLOYEE,<,Cadelaria
ID,>,75647023
ID,=,96676751
SALARY,>,34349003
EMPLOYEE,<,Calico
ID,<,21284778
EMPLOYEE,=,Caley
SALARY,<,50175535
ID,>,63569481
ID,<,19302965
SALARY,<,49693583
SALARY,>,69488727
ID,<,34999335
SALARY,<,25489532
ID,>,32782036
EMPLOYEE,<,Barke
EMPLOYEE,>,Caesarea
SALARY,<,25083226
EMPLOYEE,>,Cailean
ID,=,85162840
SALARY,=,30310147
ID,>,77514185
SALARY,>,72074022
ID,>,45028135
EMPLOYEE,>,Calico
EMPLOYEE,=,Barbra
EMPLOYEE,<,Baldwin
SALARY,<,48481367
SALARY,=,49968643
ID,=,33605374
ID,>,13782117
ID,<,77455516
EMPLOYEE,<,Aisling
SALARY,>,59686109
EMPLOYEE,<,Bambi
ID,>,81893674
SALARY,=,32779120
EMPLOYEE,=,Bairn
EMPLOYEE,=,Cait
EMPLOYEE,=,Caine
EMPLOYEE,>,Baki
EMPLOYEE,<,Banner
EMPLOYEE,<,Cali
ID,>,83650061
SALARY,>,92608433
SALARY,=,96428013
SALARY,>,95698927
SALARY,=,61723070
EMPLOYEE,=,Calder
SALARY,=,79141430
SALARY,<,18926521
ID,<,98229922
SALARY,<,77831834
SALARY,>,78637314
EMPLOYEE,=,Albion
EMPLOYEE,>,Caesarea
SALARY,<,45016012
ID,>,12754530
EMPLOYEE,>,Caldwell
SALARY,=,35103587
EMPLOYEE,>,Cade
ID,=,32000735
ID,<,26195034
EMPLOYEE,>,Bahadur
EMPLOYEE,=,Barak
EMPLOYEE,>,Aikaterini
SALARY,<,41386097
SALARY,>,49560899
SALARY,>,10337417
SALARY,<,73395915
EMPLOYEE,>,Baldasarre
EMPLOYEE,>,Barend
ID,=,74912045
EMPLOYEE,<,Bardot
SALARY,>,7812789
ID,>,15234180
SALARY,>,15618704
EMPLOYEE,<,Cagney
SALARY,<,28777517
SALARY,>,97622216
ID,=,85544556
SALARY,<,85433202
ID,<,27664338
ID,>,37570864
SALARY,=,70117240
EMPLOYEE,=,Aikaterini
SALARY,>,29715811
ID,<,87478323
ID,<,79048101
EMPLOYEE,=,Aeryn
SALARY,>,25948262
ID,<,21562800
EMPLOYEE,=,Adriaan
EMPLOYEE,>,Agustina
SALARY,<,1873405
EMPLOYEE,<,Adalyn
EMPLOYEE,=,Bardot
SALARY,=,81963548
ID,<,2011170
ID,=,16691595
ID,=,14801975
SALARY,<,9380540
EMPLOYEE,=,Cahya
EMPLOYEE,>,Bardolph
EMPLOYEE,=,Cable
SALARY,<,16823180
ID,=,33462127
SALARY,=,94736004
SALARY,>,91029867
SALARY,=,17177769
EMPLOYEE,<,Barakat
SALARY,=,968772
ID,=,98101294
ID,=,31442924
SALARY,>,66409848
SALARY,>,65193052
SALARY,=,53520056
ID,>,59467260
ID,<,48633618
ID,=,69548183
EMPLOYEE,=,Abilene
EMPLOYEE,<,Baina
SALARY,>,65071009
ID,<,78565432
SALARY,>,9515278
EMPLOYEE,>,Calixte
ID,>,52151773
ID,>,99872716
EMPLOYEE,>,Aeryn
ID,<,83591326
SALARY,=,66076718
SALARY,=,968772
ID,<,61531712
SALARY,<,96990823
EMPLOYEE,>,Caimbrie
ID,>,57504061
ID,>,92324413
EMPLOYEE,>,Aislinn
SALARY,>,48793674
ID,=,51958805
EMPLOYEE,=,Bae
EMPLOYEE,>,Akikta
EMPLOYEE,=,Banagher
ID,>,20914834
ID,<,36399943
ID,>,62689123
ID,>,74977300
SALARY,<,14612722
ID,=,26501739
EMPLOYEE,=,Agoyoanye
SALARY,=,64701758
ID,=,29193393
EMPLOYEE,>,Badru
ID,<,35313921
EMPLOYEE,<,Adrina
ID,>,13059640
SALARY,=,44126863
ID,>,28208540
SALARY,>,34240560
ID,>,87016463
SALARY,<,97961833
SALARY,<,87271900
SALARY,<,74984659
ID,=,13852984
ID,<,62997766
ID,<,32185002
SALARY,>,26340017
ID,>,89035056
EMPLOYEE,<,Baker
ID,=,73977745
ID,=,37409838
SALARY,=,66726906
ID,<,76392654
