EMPLOYEE,<,Caerwyn
ID,<,40138818
ID,<,86351187
EMPLOYEE,=,Alannis
SALARY,<,9621148
EMPLOYEE,=,Caius
SALARY,=,15287003
SALARY,=,18171948
EMPLOYEE,<,Barakat
SALARY,>,30872219
SALARY,>,21687978
ID,<,20401126
EMPLOYEE,=,Barb
EMPLOYEE,<,Baback
SALARY,>,49973194
EMPLOYEE,=,Adelle
SALARY,>,97801298
ID,<,78013368
ID,=,52230152
ID,<,94499752
ID,=,77511855
EMPLOYEE,<,Baden
SALARY,>,56052145
ID,=,49875296
EMPLOYEE,>,Callan
SALARY,=,66239378
SALARY,<,32382031
SALARY,=,21341661
SALARY,<,21322860
EMPLOYEE,>,Cai
ID,>,77821545
ID,<,10365665
SALARY,=,63909378
SALARY,<,70483377
EMPLOYEE,=,Caldwell
EMPLOYEE,<,Adriaan
SALARY,<,29597431
EMPLOYEE,<,Aisling
ID,=,11915561
SALARY,>,58408630
ID,<,24401407
EMPLOYEE,>,Admetus
SALARY,>,96403827
SALARY,>,88309894
ID,>,34010222
EMPLOYEE,<,Bardot
ID,<,31742991
EMPLOYEE,>,Aj
ID,=,39070275
SALARY,=,75213648
SALARY,=,79348131
EMPLOYEE,=,Baara
SALARY,>,65303033
EMPLOYEE,<,Alannis
ID,=,87348786
EMPLOYEE,=,Alannis
SALARY,<,75433633
EMPLOYEE,=,Aira
SALARY,>,96432206
SALARY,<,23342048
SALARY,>,61233855
ID,=,52243241
ID,<,72196206
ID,>,12373650
EMPLOYEE,>,Aderes
ID,<,62695942
EMPLOYEE,=,Cadee
EMPLOYEE,>,Caelan
SALARY,=,18845213
EMPLOYEE,>,Baka
SALARY,>,46518209
SALARY,=,23172476
ID,=,86781358
EMPLOYEE,=,Caleb
ID,<,66429758
SALARY,<,68917269
ID,>,15301655
SALARY,>,7406612
EMPLOYEE,>,Baraz
ID,>,53864530
ID,<,2261109
ID,>,48243249
ID,=,39473423
ID,=,23201878
ID,<,21572537
EMPLOYEE,=,Cait
SALARY,<,92828876
SALARY,<,82122351
EMPLOYEE,=,Ady
ID,<,28286242
ID,=,66255428
ID,<,98924498
SALARY,=,11667663
ID,<,95388206
SALARY,>,60072638
ID,>,71987175
ID,=,40901820
EMPLOYEE,=,Calanthe
ID,>,65219804
SALARY,=,72652268
ID,=,38551595
EMPLOYEE,>,Cal
SALARY,>,21423240
EMPLOYEE,>,Baden
SALARY,<,36424840
EMPLOYEE,<,Caitlyn
SALARY,>,26392263
EMPLOYEE,>,Agustina
EMPLOYEE,>,Adelle
EMPLOYEE,=,Abrianna
SALARY,>,22550482
EMPLOYEE,<,Baha
ID,<,63023542
EMPLOYEE,<,Agustina
ID,<,22628557
EMPLOYEE,<,Baeddan
SALARY,=,59043215
ID,>,90768397
SALARY,>,41371779
EMPLOYEE,<,Adele
ID,<,86443997
EMPLOYEE,=,Aderes
SALARY,>,40091260
EMPLOYEE,=,Alannis
EMPLOYEE,=,Bansi
SALARY,>,81607250
ID,<,83950929
SALARY,=,99361628
ID,<,25048253
EMPLOYEE,>,Calida
ID,=,92295268
ID,=,46856916
SALARY,<,74444484
ID,>,4227925
EMPLOYEE,<,Baird
SALARY,>,19924767
EMPLOYEE,<,Cable
SALARY,<,4428144
EMPLOYEE,=,Caelan
ID,>,90124019
SALARY,>,20554401
EMPLOYEE,>,Caia
EMPLOYEE,>,Caius
EMPLOYEE,=,Balthazar
ID,>,93344969
ID,>,362700
SALARY,=,59543754
SALARY,=,854084
EMPLOYEE,<,Cala
EMPLOYEE,<,Calantha
EMPLOYEE,>,Baird
SALARY,>,28647074
ID,<,58863058
EMPLOYEE,=,Callen
EMPLOYEE,=,Bailey
ID,>,25657749
EMPLOYEE,=,Cage
SALARY,>,37568853
SALARY,=,72789315
ID,>,48782233
EMPLOYEE,>,Cadewyn
EMPLOYEE,=,Cahya
EMPLOYEE,<,Aisling
EMPLOYEE,<,Adoniah
ID,<,11349372
ID,=,53516611
SALARY,=,4879099
ID,=,11420666
SALARY,<,72890875
SALARY,<,37405630
ID,>,17991778
SALARY,=,94043189
ID,>,50776323
EMPLOYEE,<,Baba
EMPLOYEE,>,Cade
ID,=,24130614
SALARY,>,9580189
EMPLOYEE,>,Bambina
ID,<,70050836
SALARY,<,17265721
SALARY,=,95133666
EMPLOYEE,=,Bardot
EMPLOYEE,<,Bardia
ID,<,78052696
SALARY,>,65658805
SALARY,>,63764271
ID,<,54889452
ID,>,32144790
EMPLOYEE,>,Ballard
EMPLOYEE,=,Baha
EMPLOYEE,>,Cala
EMPLOYEE,<,Airlie
ID,<,13022572
SALARY,<,57436005
SALARY,>,53217268
EMPLOYEE,>,Baback
SALARY,>,57665139
SALARY,>,29270948
ID,>,71480274
EMPLOYEE,<,Baird
EMPLOYEE,<,Baldwin
SALARY,=,20334667
SALARY,>,38946931
SALARY,=,80581950
ID,=,57473987
SALARY,>,57483276
EMPLOYEE,<,Aine
SALARY,<,97646363
ID,<,6272477
SALARY,=,40837949
ID,<,48305470
SALARY,>,64949098
ID,<,31789544
SALARY,=,3322810
SALARY,<,13026564
ID,=,58155552
EMPLOYEE,>,Bairn
SALARY,>,7253959
ID,<,10937990
SALARY,<,66216478
EMPLOYEE,>,Barid
EMPLOYEE,=,Bardot
SALARY,<,29915626
SALARY,>,7652057
EMPLOYEE,=,Adoniah
SALARY,>,40847640
SALARY,>,30235336
EMPLOYEE,<,Barbra
ID,>,36685620
EMPLOYEE,=,Bagheera
ID,<,5613620
SALARY,>,88660508
SALARY,>,51846243
SALARY,=,84890918
ID,>,41311651
SALARY,<,1860620
ID,<,42501810
SALARY,=,29744392
ID,=,78525761
ID,>,60105488
EMPLOYEE,>,Baina
SALARY,>,99476449
SALARY,=,20124284
SALARY,=,91785320
EMPLOYEE,>,Ady
SALARY,=,97317510
SALARY,<,55380361
ID,<,97112232
ID,>,15684863
EMPLOYEE,<,Ailani
SALARY,<,40992918
SALARY,=,95127067
ID,=,23006699
ID,=,95562644
EMPLOYEE,>,Caldwell
SALARY,>,1986575
SALARY,>,84982536
EMPLOYEE,<,Bambi
ID,<,34799126
ID,=,49253165
SALARY,<,60749298
ID,>,55621935
SALARY,=,17265721
ID,>,38083679
SALARY,=,46491662
ID,=,99275722
EMPLOYEE,<,Caden
ID,=,689432
SALARY,<,59898113
EMPLOYEE,=,Badr
ID,>,4020602
SALARY,>,96448450
EMPLOYEE,>,Cagney
SALARY,>,92740838
EMPLOYEE,=,Adler
SALARY,=,28807382
SALARY,>,56246818
EMPLOYEE,=,Balin
SALARY,<,54184279
ID,<,77634020
EMPLOYEE,=,Adalyn
ID,<,51354883
EMPLOYEE,>,Bao
EMPLOYEE,>,Caesarea
EMPLOYEE,<,Caitlyn
SALARY,<,89117192
EMPLOYEE,=,Ahava
ID,>,21881933
SALARY,<,32513575
EMPLOYEE,>,Badru
ID,>,26022195
SALARY,=,93084129
EMPLOYEE,<,Cait
SALARY,>,36660257
ID,=,3021545
SALARY,=,12974967
SALARY,<,85985098
ID,>,51941821
SALARY,>,65560228
ID,>,42591742
SALARY,=,52594798
ID,>,95439383
SALARY,>,64337650
EMPLOYEE,=,Cage
ID,<,18999751
ID,=,66606092
SALARY,<,20490151
ID,>,31721110
EMPLOYEE,>,Alastair
ID,=,78964217
EMPLOYEE,>,Bahari
EMPLOYEE,<,Bairn
ID,=,11148190
ID,>,4054361
ID,<,97048600
ID,>,64919394
SALARY,>,2893971
EMPLOYEE,<,Calanthe
ID,>,19991672
SALARY,>,28921319
EMPLOYEE,<,Caitir
ID,>,21421756
SALARY,=,83999192
ID,>,1544772
ID,<,4795616
EMPLOYEE,=,Cadmus
EMPLOYEE,>,Aeryn
ID,<,49250627
SALARY,=,26153800
SALARY,=,46753020
EMPLOYEE,>,Caley
ID,<,30675315
ID,<,47511310
SALARY,>,76195997
EMPLOYEE,>,Bandit
SALARY,<,38012126
SALARY,=,38738691
SALARY,=,96316601
SALARY,>,82122351
SALARY,<,2327865
ID,=,83468246
EMPLOYEE,=,Ahava
ID,<,42291232
EMPLOYEE,=,Calais
EMPLOYEE,=,Cabernet
SALARY,>,36473584
EMPLOYEE,=,Barbara
EMPLOYEE,>,Calla
SALARY,<,42438762
ID,=,25795867
EMPLOYEE,<,Bardia
EMPLOYEE,=,Barclay
EMPLOYEE,>,Adria
EMPLOYEE,=,Cais
ID,>,35671217
EMPLOYEE,>,Cahya
ID,=,86835632
EMPLOYEE,<,Addie
EMPLOYEE,=,Adriaan
EMPLOYEE,>,Banyan
EMPLOYEE,=,Bane
EMPLOYEE,=,Achilles
SALARY,>,73681794
ID,>,5327939
SALARY,>,83252053
SALARY,>,79819385
SALARY,=,96832054
EMPLOYEE,>,Baha
EMPLOYEE,=,Barend
EMPLOYEE,<,Baden
ID,=,34718904
EMPLOYEE,>,Calanthe
SALARY,>,51728338
EMPLOYEE,<,Aerilyn
EMPLOYEE,=,Babette
SALARY,>,38321330
SALARY,=,87111020
EMPLOYEE,>,Bandit
SALARY,<,97040424
ID,<,2967591
EMPLOYEE,=,Adie
SALARY,=,7235331
ID,>,36472221
ID,<,36207432
SALARY,>,34783087
SALARY,<,96103306
ID,<,53338389
SALARY,>,67936971
SALARY,>,66098553
SALARY,>,81682599
ID,=,2213661
EMPLOYEE,=,Bade
SALARY,>,81863604
ID,<,80231958
SALARY,>,4290092
EMPLOYEE,<,Caledon
EMPLOYEE,<,Cali
EMPLOYEE,>,Adie
SALARY,<,79985092
SALARY,=,14136459
SALARY,>,26231607
SALARY,=,9046440
ID,=,24799171
ID,=,74890465
EMPLOYEE,<,Calix
EMPLOYEE,=,Bae
EMPLOYEE,>,Ban
EMPLOYEE,>,Adrianne
SALARY,<,60492591
ID,=,1771628
ID,<,11424289
ID,>,40755163
EMPLOYEE,>,Baqer
SALARY,<,44154399
SALARY,<,52322711
SALARY,>,27200823
EMPLOYEE,=,Aine
SALARY,<,4977865
SALARY,>,74058317
ID,<,22092285
EMPLOYEE,=,Barack
SALARY,=,17206452
SALARY,>,79623637
ID,=,79373830
ID,=,97614397
EMPLOYEE,>,Aeryn
ID,=,38817704
SALARY,<,80247533
SALARY,<,12695160
SALARY,=,23670588
SALARY,>,60778809
EMPLOYEE,<,Caitir
ID,>,35788770
SALARY,=,53181488
EMPLOYEE,>,Barclay
ID,<,62470090
EMPLOYEE,>,Banyan
SALARY,<,98026453
SALARY,=,51332636
ID,>,78520465
EMPLOYEE,=,Callen
ID,>,14404277
ID,>,58969355
EMPLOYEE,>,Caitlin
SALARY,>,4328748
SALARY,<,59170327
EMPLOYEE,>,Abdiel
SALARY,<,5347523
ID,<,53103266
SALARY,>,15287003
SALARY,<,94555165
EMPLOYEE,>,Bairn
EMPLOYEE,>,Calla
SALARY,>,71913614
SALARY,>,4642989
SALARY,=,73996017
SALARY,>,60821129
EMPLOYEE,>,Balint
SALARY,=,47316102
EMPLOYEE,<,Addie
ID,>,74238146
EMPLOYEE,>,Calixte
EMPLOYEE,<,Adrianne
ID,>,15981169
SALARY,=,63107696
ID,=,74907462
SALARY,=,27489852
EMPLOYEE,>,Calais
SALARY,>,33580258
ID,>,5042345
SALARY,<,96539000
SALARY,<,80310685
EMPLOYEE,<,Aisling
SALARY,<,2798949
SALARY,<,59378679
SALARY,<,13100277
ID,>,79614118
ID,<,23312582
EMPLOYEE,=,Caitlyn
EMPLOYEE,=,Barend
SALARY,>,89180811
ID,=,79188601
SALARY,<,57075509
SALARY,<,2197529
SALARY,=,32049023
SALARY,=,85797416
SALARY,>,50047581
ID,=,33323784
ID,>,6641969
SALARY,=,15227605
SALARY,=,18046593
EMPLOYEE,>,Banji
SALARY,>,23071691
ID,<,19853527
SALARY,>,9802488
EMPLOYEE,<,Baby
EMPLOYEE,=,Barbra
EMPLOYEE,=,Bansi
SALARY,=,64172247
ID,>,9609341
EMPLOYEE,<,Baeddan
SALARY,<,67615691
ID,>,22490987
EMPLOYEE,>,Cagney
EMPLOYEE,=,Cady
EMPLOYEE,>,Barend
ID,<,52959566
ID,=,6467819
SALARY,>,23505173
SALARY,<,64106136
SALARY,>,40878567
SALARY,=,79722465
EMPLOYEE,<,Bairn
ID,=,57402313
EMPLOYEE,>,Aderes
ID,<,38053622
ID,>,35515313
SALARY,=,55884036
EMPLOYEE,<,Adalia
EMPLOYEE,<,Barke
EMPLOYEE,<,Calida
EMPLOYEE,<,Abrielle
EMPLOYEE,=,Barack
ID,=,93437524
ID,<,31745853
SALARY,=,71864437
EMPLOYEE,<,Aislinn
EMPLOYEE,=,Cadence
SALARY,<,66556304
ID,<,51469524
SALARY,=,74385322
ID,=,97683462
SALARY,<,3377346
EMPLOYEE,>,Barack
SALARY,=,64390812
SALARY,>,80677978
ID,<,72668893
SALARY,=,45042600
SALARY,=,9515947
ID,<,28705071
EMPLOYEE,<,Bae
EMPLOYEE,=,Aisling
EMPLOYEE,=,Callia
EMPLOYEE,<,Adalira
SALARY,<,69205643
EMPLOYEE,>,Calantha
EMPLOYEE,=,Caden
ID,>,98865426
ID,>,26497088
ID,=,3202558
SALARY,<,91021585
ID,>,36807636
SALARY,=,73652755
ID,<,94655293
ID,=,37210247
EMPLOYEE,=,Akiva
EMPLOYEE,<,Cactus
SALARY,>,38659470
SALARY,>,2798949
EMPLOYEE,>,Calida
ID,<,30128329
ID,<,38797603
ID,=,24247935
EMPLOYEE,<,Caine
ID,<,92927672
ID,<,62206339
EMPLOYEE,<,Barke
ID,>,94687513
SALARY,=,32202158
ID,>,26849921
SALARY,=,97646363
EMPLOYEE,<,Barak
SALARY,=,90317475
SALARY,<,48056379
ID,=,35528304
ID,=,74541109
ID,<,32433282
SALARY,>,64360503
SALARY,>,84034868
EMPLOYEE,<,Adalyn
ID,<,59507884
ID,<,19996257
EMPLOYEE,=,Banagher
SALARY,>,51688606
SALARY,=,1544301
SALARY,>,30859294
EMPLOYEE,<,Ailani
EMPLOYEE,<,Calder
ID,<,2143152
ID,<,57784387
ID,>,82234264
EMPLOYEE,<,Aj
SALARY,>,18370318
SALARY,<,3946120
SALARY,<,19902944
SALARY,<,15764420
EMPLOYEE,<,Ailsa
ID,<,28171712
EMPLOYEE,<,Caden
ID,>,78768103
EMPLOYEE,<,Banner
EMPLOYEE,=,Bailey
SALARY,<,18723399
ID,=,3459650
EMPLOYEE,>,Admetus
SALARY,<,48056379
ID,>,1720773
EMPLOYEE,=,Caesarea
ID,>,64300764
SALARY,=,92746953
ID,<,99709194
SALARY,<,26028079
EMPLOYEE,<,Baby
EMPLOYEE,=,Bae
SALARY,<,93226159
EMPLOYEE,>,Akiva
EMPLOYEE,=,Cade
ID,=,20005934
EMPLOYEE,>,Adie
EMPLOYEE,<,Calais
ID,<,29764009
ID,<,82115869
ID,=,16932702
EMPLOYEE,<,Abdiel
SALARY,>,87672755
SALARY,<,92816367
ID,<,4265911
SALARY,<,67302327
ID,=,95238833
SALARY,=,3568440
ID,>,25144159
ID,>,74045850
ID,<,44224215
ID,=,81310848
ID,>,41922279
EMPLOYEE,>,Caelan
SALARY,>,16713760
SALARY,<,56246818
SALARY,<,43688599
ID,>,29299222
EMPLOYEE,>,Calix
ID,>,37673903
EMPLOYEE,<,Alani
SALARY,>,86646362
EMPLOYEE,<,Cabernet
SALARY,=,32810403
EMPLOYEE,<,Aira
EMPLOYEE,>,Bailey
ID,=,95891229
EMPLOYEE,=,Adalira
EMPLOYEE,=,Caleb
EMPLOYEE,=,Adalynn
EMPLOYEE,<,Ballard
ID,>,96416549
SALARY,>,42671706
ID,<,13553382
ID,=,47813309
EMPLOYEE,>,Calder
SALARY,<,97250414
EMPLOYEE,<,Baines
EMPLOYEE,<,Baldwin
SALARY,>,95907412
EMPLOYEE,=,Cai
ID,=,53582539
EMPLOYEE,>,Caia
ID,>,53338132
SALARY,<,60958425
EMPLOYEE,<,Balint
EMPLOYEE,>,Baines
SALARY,<,83373195
EMPLOYEE,=,Callias
ID,<,64956337
EMPLOYEE,>,Calgary
EMPLOYEE,=,Bardia
SALARY,<,10353320
EMPLOYEE,>,Baby
EMPLOYEE,<,Baines
SALARY,<,16735811
SALARY,>,51846243
EMPLOYEE,=,Cadmus
EMPLOYEE,<,Cai
ID,>,97210877
ID,<,69582604
EMPLOYEE,=,Adabella
SALARY,<,3377346
SALARY,<,29183236
SALARY,>,58594621
EMPLOYEE,>,Bambina
SALARY,>,88094000
ID,<,71510543
EMPLOYEE,=,Bansi
ID,>,53122480
EMPLOYEE,>,Babette
ID,=,60687538
EMPLOYEE,<,Baldasarre
ID,=,10327118
ID,<,86284489
ID,>,2668279
ID,>,4802244
SALARY,>,24545424
SALARY,>,7332685
SALARY,=,61830584
EMPLOYEE,<,Ailill
EMPLOYEE,=,Caius
EMPLOYEE,<,Addie
ID,<,32609129
SALARY,=,14949724
SALARY,>,42749980
EMPLOYEE,<,Barakat
ID,=,18131717
ID,=,4668658
SALARY,>,39548787
EMPLOYEE,<,Caelan
EMPLOYEE,>,Agustina
SALARY,=,61537728
SALARY,=,24003479
SALARY,<,40666578
SALARY,<,86550759
SALARY,=,23600730
EMPLOYEE,=,Caden
ID,<,82714164
SALARY,<,49286757
SALARY,=,11000459
ID,<,42575696
SALARY,<,97627774
ID,=,67002756
ID,<,90181301
EMPLOYEE,=,Baha
EMPLOYEE,>,Cahya
SALARY,<,28865647
SALARY,=,96751954
EMPLOYEE,>,Calla
SALARY,<,39951125
SALARY,>,4149714
SALARY,=,23467291
ID,=,24755036
EMPLOYEE,=,Cais
SALARY,=,5608640
EMPLOYEE,<,Bandele
EMPLOYEE,<,Banks
EMPLOYEE,>,Balint
ID,>,28485341
ID,>,1407747
ID,=,90375176
EMPLOYEE,>,Adriaan
EMPLOYEE,>,Calixte
ID,<,63303939
EMPLOYEE,>,Adie
EMPLOYEE,>,Baines
EMPLOYEE,<,Adriaan
ID,<,32818435
EMPLOYEE,>,Cabernet
EMPLOYEE,=,Baker
EMPLOYEE,<,Adler
SALARY,<,70393381
ID,<,53787190
ID,>,139340
ID,=,67843660
SALARY,<,18170666
EMPLOYEE,=,Cailean
SALARY,<,96434594
ID,<,75813563
SALARY,=,18207118
SALARY,<,52811381
SALARY,<,34104887
ID,>,87930551
ID,=,50432940
SALARY,<,67385744
SALARY,>,29214521
ID,>,49821981
EMPLOYEE,=,Cairbre
SALARY,<,88841140
ID,=,3598322
EMPLOYEE,=,Acelynn
SALARY,>,72232247
EMPLOYEE,=,Cais
ID,=,17523524
EMPLOYEE,=,Alastair
SALARY,>,14199853
ID,=,78806038
EMPLOYEE,<,Ailani
SALARY,=,37150239
ID,>,24777340
EMPLOYEE,<,Adalira
EMPLOYEE,>,Banks
ID,=,84793898
SALARY,=,82460924
SALARY,<,66537120
ID,=,65152103
EMPLOYEE,<,Cadence
SALARY,>,44643217
SALARY,<,70584305
SALARY,=,59124848
EMPLOYEE,=,Bambina
SALARY,<,37016213
ID,>,18089978
EMPLOYEE,=,Baara
SALARY,>,22819657
ID,=,34889267
ID,=,63316338
EMPLOYEE,=,Bardia
SALARY,>,91612353
ID,>,14971950
EMPLOYEE,<,Ailill
SALARY,=,90791052
SALARY,=,88858366
SALARY,=,80955667
EMPLOYEE,=,Bandit
EMPLOYEE,=,Afton
ID,>,49037451
EMPLOYEE,>,Bade
EMPLOYEE,>,Baden
ID,<,59565127
SALARY,=,23423334
ID,<,61120423
ID,=,58319558
EMPLOYEE,>,Caesar
ID,=,96676751
SALARY,=,1005754
ID,=,5575332
SALARY,=,10870193
ID,>,96894041
ID,>,32469260
SALARY,<,33097656
SALARY,=,68926696
EMPLOYEE,=,Ainslie
EMPLOYEE,=,Cabernet
ID,<,34999335
ID,=,98697949
EMPLOYEE,=,Cage
ID,<,63790122
ID,<,32469726
SALARY,>,22742761
EMPLOYEE,<,Caesarea
EMPLOYEE,<,Addie
ID,=,65474144
ID,<,77514185
ID,=,50464381
EMPLOYEE,<,Babette
SALARY,>,80660827
EMPLOYEE,<,Cain
SALARY,>,34869953
ID,=,77778916
ID,<,33424357
ID,>,33605374
ID,>,13782117
ID,>,77455516
EMPLOYEE,=,Caledon
EMPLOYEE,=,Aerilyn
ID,<,80387150
ID,<,81893674
ID,>,40133504
SALARY,=,47195024
ID,=,40017712
EMPLOYEE,<,Barid
SALARY,>,23281370
ID,<,67976890
SALARY,<,18723399
EMPLOYEE,=,Bandele
ID,=,79539916
SALARY,>,35293484
SALARY,<,45223260
SALARY,>,60640470
ID,>,10265359
EMPLOYEE,>,Calida
ID,<,90977774
SALARY,=,18478589
EMPLOYEE,=,Barid
EMPLOYEE,=,Alain
SALARY,>,57356934
SALARY,<,84030486
ID,=,42821668
EMPLOYEE,>,Ady
SALARY,>,70969372
SALARY,>,10718124
EMPLOYEE,<,Calais
EMPLOYEE,>,Adina
EMPLOYEE,>,Babette
SALARY,<,21978556
EMPLOYEE,=,Calantha
SALARY,<,35291849
EMPLOYEE,=,Bach
SALARY,>,30282465
ID,=,34192106
SALARY,<,29621645
SALARY,>,95666105
SALARY,=,48047174
SALARY,=,46768949
ID,>,87786182
ID,=,29659913
SALARY,>,37112029
ID,=,80448069
SALARY,>,52781966
ID,=,16509477
SALARY,<,20939193
SALARY,<,10852710
ID,>,30131037
SALARY,<,50265294
ID,=,37570864
EMPLOYEE,=,Aislinn
ID,>,72626133
SALARY,=,66819377
ID,<,87478323
EMPLOYEE,>,Callahan
ID,=,58102624
ID,<,29971368
SALARY,<,50332572
ID,<,9597763
EMPLOYEE,<,Bansi
SALARY,>,53533839
SALARY,<,69034997
ID,>,33160072
SALARY,>,83409754
EMPLOYEE,=,Adalia
ID,=,16691595
EMPLOYEE,<,Caldwell
EMPLOYEE,=,Cadenza
SALARY,<,38923324
SALARY,>,73143804
EMPLOYEE,=,Baqir
SALARY,<,3100718
ID,=,33462127
EMPLOYEE,>,Alastair
SALARY,=,6898728
EMPLOYEE,=,Adelle
EMPLOYEE,=,Barak
ID,=,75644553
ID,=,98101294
EMPLOYEE,>,Cadmus
ID,=,9841898
ID,=,83704785
SALARY,=,89389960
EMPLOYEE,=,Aj
SALARY,<,24941757
SALARY,<,50573352
EMPLOYEE,<,Bandana
EMPLOYEE,>,Abilene
EMPLOYEE,>,Caldwell
EMPLOYEE,<,Baqer
SALARY,=,86955128
SALARY,>,75170432
EMPLOYEE,>,Baraz
EMPLOYEE,<,Caldwell
ID,>,31404984
ID,<,83591326
EMPLOYEE,>,Ainslie
SALARY,=,8094018
EMPLOYEE,<,Barack
SALARY,=,35162942
SALARY,=,3946120
ID,<,57504061
ID,>,92324413
ID,>,17918637
SALARY,<,62102427
ID,>,51958805
SALARY,<,51094581
EMPLOYEE,=,Adina
EMPLOYEE,=,Bane
EMPLOYEE,=,Cage
ID,>,36399943
SALARY,<,64675104
SALARY,=,84413473
SALARY,=,86845122
SALARY,<,83623370
EMPLOYEE,>,Caldwell
SALARY,=,44608593
SALARY,>,24753863
ID,=,90948912
ID,<,35313921
ID,=,2578117
EMPLOYEE,=,Cagney
SALARY,<,13280532
EMPLOYEE,=,Baba
